Time,Height (m),Voltage (V)
1736251264.1408002,0.025,0.0
1736251265.1447518,0.025,0.0
1736251266.1523645,0.025,0.0
1736251267.177262,0.025,0.0
1736251268.193643,0.025,0.0
1736251269.208582,0.025,0.0
1736251270.2422945,0.025,0.0
1736251271.2526538,0.025,0.0
1736251272.268694,0.025,0.0
1736251273.292939,0.025,0.0
1736251274.293798,0.025,0.0
1736251275.3001487,0.025,0.0
1736251276.3291862,0.025,0.0
1736251277.3381684,0.025,0.0
1736251278.3390496,0.025,0.0
1736251279.3518746,0.025,0.0
1736251280.3607635,0.025,0.0
1736251281.368099,0.025,0.0
1736251282.3754542,0.025,0.0
1736251283.3900046,0.025,0.0
1736251284.3903692,0.025,0.0
1736251285.4000041,0.025,0.0
1736251286.4055297,0.025,0.0
1736251287.413425,0.025,0.0
1736251288.4147933,0.025,0.0
1736251289.42636,0.025,0.0
1736251290.4298716,0.025,0.0
1736251291.4446502,0.025,0.0
1736251292.4485643,0.025,0.0
1736251293.4747021,0.025,0.0
1736251294.4831076,0.025,0.0
1736251295.518298,0.025,0.0
1736251296.5696814,0.025,0.0
1736251297.5872383,0.025,0.0
1736251298.587551,0.025,0.0
1736251299.6125624,0.025,0.0
1736251300.618864,0.025,0.0
1736251301.6193085,0.025,0.0
1736251302.637187,0.025,0.0
1736251303.6398842,0.025,0.0
1736251304.6406353,0.025,0.0
1736251305.6694336,0.025,0.0
1736251306.6940703,0.025,0.0
1736251307.7526705,0.025,0.0
1736251308.7629929,0.025,0.0
1736251309.7760415,0.025,0.0
1736251310.795296,0.025,0.0
1736251311.8077312,0.025,0.0
1736251312.820432,0.025,0.0
1736251313.828965,0.025,0.0
1736251314.8315318,0.025,0.0
1736251315.8520272,0.025,0.0
1736251316.870944,0.025,0.0
1736251317.8762553,0.025,0.0
1736251318.8795228,0.025,0.0
1736251319.8802674,0.025,0.0
1736251320.8811705,0.025,0.0
1736251321.8998477,0.025,0.0
1736251322.9079041,0.025,0.0
1736251323.9145865,0.025,0.0
1736251324.9334767,0.025,0.0
1736251325.9407978,0.025,0.0
1736251326.9452448,0.025,0.0
1736251327.948986,0.025,0.0
1736251328.9553242,0.025,0.0
1736251329.9567966,0.025,0.0
1736251330.9600997,0.025,0.0
1736251331.974803,0.025,0.0
1736251332.9912581,0.025,0.0
1736251333.9927258,0.025,0.0
1736251335.0162919,0.025,0.0
1736251336.0312207,0.025,0.0
1736251337.0392654,0.025,0.0
1736251338.0478668,0.025,0.0
1736251339.0612104,0.025,0.0
1736251340.0638924,0.025,0.0
1736251341.0790246,0.025,0.0
1736251342.0805469,0.025,0.0
1736251343.0828516,0.025,0.0
1736251344.086618,0.025,0.0
1736251345.106737,0.025,0.0
1736251346.1089525,0.025,0.0
1736251347.1109834,0.025,0.0
1736251348.1229825,0.025,0.0
1736251349.1234002,0.025,0.0
1736251350.1338108,0.025,0.0
1736251351.1486597,0.025,0.0
1736251352.1823914,0.025,0.0
1736251353.1856716,0.025,0.0
1736251354.1877773,0.025,0.0
1736251355.1907394,0.025,0.0
1736251356.1917639,0.025,0.0
1736251357.2191951,0.025,0.0
1736251358.2228546,0.025,0.0
1736251359.223822,0.025,0.0
1736251360.2388754,0.025,0.0
1736251361.2509828,0.025,0.0
1736251362.251789,0.025,0.0
1736251363.2527566,0.025,0.0
1736251364.2535818,0.025,0.0
1736251365.2667654,0.025,0.0
1736251366.2791402,0.025,0.0
1736251367.2824142,0.025,0.0
1736251368.285141,0.025,0.0
1736251369.2876945,0.025,0.0
1736251370.289706,0.025,0.0
1736251371.2935524,0.025,0.0
1736251372.2998297,0.025,0.0
1736251373.3058925,0.025,0.0
1736251374.3408659,0.025,0.0
1736251375.3591862,0.025,0.0
1736251376.3612473,0.025,0.0
1736251377.3636737,0.025,0.0
1736251378.3748524,0.025,0.0
1736251379.4019847,0.025,0.0
1736251380.4185953,0.025,0.0
1736251381.4221857,0.025,0.0
1736251382.4508274,0.025,0.0
1736251383.467255,0.025,0.0
1736251384.4703414,0.025,0.0
